Job Title,ID,State,City,Exp_years,School,Degree,Major
Data Engineer,275,California,San Francisco,6,California State University-Long Beach,Master,Master of Science (MS) Computer Science 
Data Engineer,276,Massachusetts,Boston,2,Northeastern University,Master,Master of Science - MS Data science 3.6
Data Engineer,277,California,San Francisco,3,University of Toronto,Master,Master's degree Computer Engineering 
Data Engineer,278,California,,5,UC Davis,etc,Computer Science B.S Computer Science 
Data Engineer,279,Utah,Salt Lake City,2,"University at Albany, SUNY",Master,Master's degree Computer Science 
Data Engineer,280,California,San Francisco,14,Andhra University,Bachelor,Bachelor's degree  
Data Engineer,281,California,San Francisco,1,Columbia University in the City of New York,Master,Master of Arts - MA Statistics 3.53/4.00
Data Engineer,282,South Carolina,,3,University at Buffalo,Master,Master's degree Management Information Systems 
Data Engineer,283,California,,7,PESIT,Bachelor,Bachelor of Engineering (BE) Information Technology 
Data Engineer,284,New York,New York,2,New York University,Bachelor,Bachelor's degree Psychology and Philosphy 
Data Engineer,285,California,Los Angeles,2,UCLA Anderson School of Management,Master,Master of Science in Business Analytics  
Data Engineer,286,California,,7,The George Washington University,etc,Certificate Systems Engineering 
Data Engineer,287,California,,8,Chalmers University of Technology,Master,Master's Degree Secure and Dependable Computer Systems 
Data Engineer,288,California,San Francisco,6,University of South Alabama,Master,"Master's degree Computer and Information Sciences, General "
Data Engineer,289,Massachusetts,Boston,6,Northeastern University,Master,Master of Science (MS) Information Systems 
Data Engineer,290,California,San Francisco,9,Northeastern University,Master,Master of Science (MS) Management Information Systems 
Data Engineer,291,California,,2,Santa Clara University,Master,Master of Science - MS Information Systems 
Data Engineer,292,Texas,,5,University of Missouri-Rolla,Master,Master’s Degree Computer Engineering 
Data Engineer,293,Texas,,6,The University of Texas at Austin,etc,Health Informatics and Health IT Program; Focus: Data Analytics  
Data Engineer,294,California,,10,Stanford University,etc,CS Python 
Data Engineer,295,Massachusetts,Boston,4,Northeastern University,Master,Master's degree Management Information Systems 3.6
Data Engineer,296,California,San Francisco,12,UC Irvine,etc,Teaching Credential English 
Data Engineer,297,California,,2,Northeastern University,Master,Master of Science - MS Information systems (Computer Software Engineering) 4.0
Data Engineer,298,California,,7,"University of California, Davis",Bachelor,Bachelor of Arts English and Art History 
Data Engineer,299,North Carolina,,5,Wayne State University,Master,Master's degree Computer Science 
Data Engineer,300,California,,8,Jawaharlal Nehru Technological University,Bachelor,Bachelor's degree in Engineering  Distinction
Data Engineer,301,New York,New York,10,Indian Institute of Science,Master,Master of Technology (MTech) Micro Electronics Systems First Class
Data Engineer,302,New York,New York,1,Indiana University - Kelley School of Business,Master,Master of Science - MS Information Systems 
Data Engineer,303,California,,5,Stanford University,etc,Statistical Learning Department of Statistics 
Data Engineer,304,California,,9,"Southern Illinois University, Edwardsville",etc,  
Data Engineer,305,California,San Francisco,6,Priyadarshini College of Engineering [RTM Nagpur University],Bachelor,Bachelor of Engineering (B.E.) Computer Technology 
Data Engineer,306,New York,New York,1,Rajiv Gandhi Prodyogiki Vishwavidyalaya,Bachelor,BE Computer Science 
Data Engineer,307,New York,New York,10,Lamar University,Master,Master of Science - MS Computer Science 3.9
Data Engineer,308,Washington,Seattle,1,University of Missouri-Kansas City,Master,Master of Science - MS Computer Science 3.55
Data Engineer,309,Massachusetts,Boston,2,Northeastern University,Master,Master of Science - MS Information Systems GPA: 3.8
Data Engineer,310,Illinois,Chicago,5,University of Michigan,Bachelor,Bachelor of Science - BS Informatics 3.8 GPA
Data Engineer,311,Wisconsin,,6,University of Illinois at Chicago,Master,"Master of Science - MS Management Information Systems, General 3.52"
Data Engineer,312,California,,6,Thiagarajar College of Engineering,Bachelor,Bachelor of Technology (B.Tech.) Information Technology 
Data Engineer,313,California,,5,Maharishi University of Management,Master,Master of Science - MS Data Science 
Data Engineer,314,California,,10,"College of Engineering and Technology , Bhubaneswar",Bachelor,Bachelor's Degree Computer Science 8/10
Data Engineer,315,Washington,Seattle,10,The Johns Hopkins University,Master,Master degree in Data science Data science 
Data Engineer,316,New York,New York,5,"University of California, Berkeley",Master,Master of Information and Data Science  
Data Engineer,317,Washington,Seattle,3,University of Illinois at Chicago,Master,"Master's degree Management Information Systems, General Major 4.0/4.0"
Data Engineer,318,California,San Francisco,4,"University of California, Riverside",Master,Master's degree Computer Science 
Data Engineer,319,New York,New York,6,University of Washington,Master,MBA Technology Management 
Data Engineer,320,California,San Francisco,9,University of Wisconsin-Madison,Master,Master's degree  
Data Engineer,321,New York,New York,3,University of Illinois at Urbana-Champaign,Bachelor,Bachelor of Science (B.S.) Electrical Engineering 
Data Engineer,322,California,Los Angeles,8,Northeastern University,Master,Master's Degree Information Systems 
Data Engineer,323,New York,New York,15,Rajshahi University of Engineering & Technology,Bachelor,Bachelor’s Degree Computer Science 
Data Engineer,324,Texas,,7,The University of Texas at Austin,etc, Data Science and Visualization A
Data Engineer,325,California,Los Angeles,5,Georgia Institute of Technology,Master,Master's degree (in progress) Computer Science 
Data Engineer,326,California,San Francisco,8,Stanford University,etc,Certificate Program Data Mining and Statistics A
Data Engineer,327,California,,6,Clark University,Bachelor,BA Computer Science 
Data Engineer,328,California,,5,Carnegie Mellon University,Master,"Master’s Degree Management Information Systems, General 3.9/4"
Data Engineer,329,Florida,Jacksonville,6,GITAM University,Bachelor,Bachelor's degree EIE 
Data Engineer,330,Georgia,Atlanta,29,Amravati University,Bachelor,B.E. Computer Engineering 
Data Engineer,331,Texas,,2,The University of Texas at Dallas,Master,Master's degree Business Analytics (Data Science) 3.91
Data Engineer,332,California,,2,Princeton University,Bachelor,BSE Computer Science 
Data Engineer,333,New York,New York,15,Stony Brook University,Bachelor,BS Computer Science 
Data Engineer,334,Washington,Seattle,13,Flatiron School,etc, Data Science Data Science Immersive Bootcamp
Data Engineer,335,New York,New York,9,University of Arizona,Master,Master's Degree Electrical and Computer Engineering 3.7/4.0
Data Engineer,336,Ohio,,2,New York University,etc,Stern School of Business | W. R. Berkley Innovation Labs - Entrepreneurs Challenge  
Data Engineer,337,California,San Francisco,13,Case Western Reserve University,Master,"M.A. Cognitive Linguistics, World Literature "
Data Engineer,338,New York,New York,2,New York University Shanghai,Bachelor,Bachelor's degree Computer Science Sophomore
Data Engineer,339,Illinois,Chicago,11,Illinois Institute of Technology,Master,Master of Science (M.S.) Computer Science 3.5
Data Engineer,340,California,San Francisco,5,San Jose State University,Master,Master's degree Software engineering 3.64
Data Engineer,341,Colorado,Denver,8,Red Rocks Community College,etc,Associate of Science - AS Computer Science 
Data Engineer,342,Washington,Seattle,20,The University of Iowa Tippie College of Business,Master,MBA Marketing & Strategy 
Data Engineer,343,California,,3,Indiana University Bloomington,Master,Master of Library & Information Science (MLIS) Library and Information Science 3.6/4.0
Data Engineer,344,California,San Francisco,17,Maharshi Dayanand University Rohtak,Bachelor,Bachelor of Engineering - BE Computer Engineering 
Data Engineer,345,Massachusetts,Boston,3,Northeastern University,Master,Master's degree Industrial Engineering 
Data Engineer,346,California,,13,University of Virginia,Ph.D,PhD Computer Science 
Data Engineer,347,California,San Francisco,12,Carnegie Mellon University,Master,MISM Information Systems Management 
Data Engineer,348,California,,13,Stanford University,Ph.D,Doctor of Philosophy (Ph.D.) Physics 
Data Engineer,349,Colorado,Denver,4,University of North Carolina at Charlotte,Master,Master of Science Computer Science 3.8/4
Data Engineer,350,Illinois,Chicago,8,University of Illinois at Chicago (UIC) - Liautaud Graduate School of Business,Master,Master of Science (M.S.) Management Information Systems 3.54/4
Data Engineer,351,California,,8,Northeastern University,Master,Master’s Degree Management Information Systems 
Data Engineer,352,California,San Francisco,5,Yonsei University,Bachelor,"Bachelor's degree in Economics and Statistics Economics and Statistics GPA : Economics (4.05/4.3), Mathematics & Statistics (3.8/4.3)"
Data Engineer,353,California,,9,"BITS, Pilani",Master,Master of Science (MS) Computer Science 
Data Engineer,354,Texas,,7,The University of Texas at Dallas,Master,Master of Science (M.Sc.) Computer Science - Data Science 
Data Engineer,355,Massachusetts,Boston,12,Northeastern University,Master,Master’s Degree Information Technology 
Data Engineer,356,California,San Francisco,3,National Tsing Hua University,Bachelor,Bachelor of Science Quantitative Finance 
Data Engineer,357,California,,20,Bits Pilani,Bachelor,Bachelor of Engineering (B.Eng.) Electrical and Electronics Engineering 3.8./ 4.0
Data Engineer,358,Texas,Dallas,14,Anna University,Bachelor,"Bachelor's degree Electrical, Electronics and Communications Engineering "
Data Engineer,359,New York,New York,6,Temple University,Bachelor,Bachelor of Science (B.S.) Information Science & Technology 
Data Engineer,360,Washington,,11,University of Central Missouri,Master,Master's degree Computer and Information Systems Security/Information Assurance 3.5/4
Data Engineer,361,New York,New York,5,Texas A&M University,Master,Master of Science (M.S.) Management Information Systems 
Data Engineer,362,New York,New York,17,HBX | Harvard Business School,etc,"CORe (Credential of Readiness): Business Analytics, Economics for Managers and Financial Accounting  "
Data Engineer,363,California,,15,Hankuk University of Foreign Studies,Master,MA MIS (Management Information System) 
Data Engineer,364,California,,12,California State Polytechnic University-Pomona,Master,MS Computer Science 
Data Engineer,365,California,San Francisco,22,"Shanmugha Arts, Science, Technology and Research Academy",Bachelor,BE Information Technology 
Data Engineer,366,California,,6,State University of New York at Buffalo,Master,"Master of Science (MS) Computer and Information Sciences, General "
Data Engineer,367,California,Los Angeles,10,Tecnologico de Monterrey,Master,Master Science in Innovation and Technological Entrepreneurship 
Data Engineer,368,California,San Francisco,5,University of Pittsburgh,Master,Master’s Degree Information Science/Studies 3.85/4
